bowler,overs,maidens,runs,wickets,economy
Jean-Paul Duminy,3,0,21,0,7.0
Daniel Christian,3,0,12,0,4.0
Ishant Sharma,4,0,41,0,10.25
Pragyan Ojha,4,0,26,3,6.5
Amit Mishra,3,0,34,0,11.33
Harmeet Singh Bansal,3,0,26,1,8.67
