Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-29,PBKS,T20,Ahmedabad,03 May 26,9.6,3,0
INDIAN PREMIER LEAGUE 2026,3-22,RCB,T20,Ahmedabad,30 Apr 26,6.8,3.2,0
INDIAN PREMIER LEAGUE 2026,2-43,CSK,T20,Chennai,26 Apr 26,10.7,4,0
INDIAN PREMIER LEAGUE 2025,0-42,CSK,T20,Ahmedabad,25 May 25,21,2,0
INDIAN PREMIER LEAGUE 2025,1-36,LSG,T20,Ahmedabad,22 May 25,12,3,0
INDIAN PREMIER LEAGUE 2025,1-7,DC,T20,Delhi,18 May 25,3.5,2,0
INDIAN PREMIER LEAGUE 2025,1-18,MI,T20,Mumbai,06 May 25,6,3,0
INDIAN PREMIER LEAGUE 2025,1-46,DC,T20,Ahmedabad,19 Apr 25,11.5,4,0
INDIAN PREMIER LEAGUE 2025,0-11,LSG,T20,Lucknow,12 Apr 25,5.5,2,0
INDIAN PREMIER LEAGUE 2025,1-19,RR,T20,Ahmedabad,09 Apr 25,9.5,2,0
INDIAN PREMIER LEAGUE 2025,1-17,RCB,T20,Bengaluru,02 Apr 25,8.5,2,0
INDIAN PREMIER LEAGUE 2025,0-21,PBKS,T20,Ahmedabad,25 Mar 25,21,1,0
INDIAN PREMIER LEAGUE 2024,0-11,MI,T20,Mumbai,17 May 24,5.5,2,0
INDIAN PREMIER LEAGUE 2024,1-45,DC,T20,Delhi,14 May 24,15,3,0
INDIAN PREMIER LEAGUE 2024,0-24,KKR,T20,Kolkata,14 Apr 24,12,2,0
INDIAN PREMIER LEAGUE 2024,0-34,DC,T20,Lucknow,12 Apr 24,10.9,3.1,0
INDIAN PREMIER LEAGUE 2023,0-28,CSK,T20,Chennai,06 May 23,20,1.4,0
INDIAN PREMIER LEAGUE 2023,1-48,PBKS,T20,Mohali,03 May 23,12,4,0
INDIAN PREMIER LEAGUE 2023,3-39,RR,T20,Mumbai,30 Apr 23,13,3,0
INDIAN PREMIER LEAGUE 2023,0-12,DC,T20,Delhi,11 Apr 23,12,1,0
INDIAN PREMIER LEAGUE 2023,0-35,CSK,T20,Mumbai,08 Apr 23,16.6,2.1,0
INDIAN PREMIER LEAGUE 2023,1-28,RCB,T20,Bengaluru,02 Apr 23,12.7,2.2,0
