Stat,Test,ODI,T20,IPL
Matches,0,0,24,0
Innings,0,0,24,0
Runs,0,0,424,0
Balls,0,0,440,0
Highest,0,0,56,0
Average,0,0,22.32,0
SR,0,0,96.37,0
Not Out,0,0,5,0
Fours,0,0,38,0
Sixes,0,0,11,0
Ducks,0,0,2,0
