Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2(4),WSM,T20I,"Sano, Kanto",09 May 26,50,0,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,42(49),PHI,T20I,"Sano, Kanto",08 May 26,85.7,4,1
"SWEDEN TOUR OF INDONESIA, 2026",22*(18),SWE,T20I,Bali,13 Apr 26,122.2,3,1
"SWEDEN TOUR OF INDONESIA, 2026",16(15),SWE,T20I,Bali,13 Apr 26,106.6,1,1
"SWEDEN TOUR OF INDONESIA, 2026",42(42),SWE,T20I,Bali,11 Apr 26,100,3,1
"SWEDEN TOUR OF INDONESIA, 2026",15(14),SWE,T20I,Bali,11 Apr 26,107.1,1,1
"SWEDEN TOUR OF INDONESIA, 2026",6(2),SWE,T20I,Bali,09 Apr 26,300,0,1
"CAMBODIA TOUR OF INDONESIA, 2025",0(1),CBD,T20I,Bali,15 Jun 25,0,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",8(9),CBD,T20I,Bali,15 Jun 25,88.8,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",23*(16),CBD,T20I,Bali,14 Jun 25,143.7,5,0
"CAMBODIA TOUR OF INDONESIA, 2025",32*(30),CBD,T20I,Bali,14 Jun 25,106.6,6,0
"BAHRAIN TOUR OF INDONESIA, 2025",44(45),BHR,T20I,Bali,24 Feb 25,97.7,1,2
"BAHRAIN TOUR OF INDONESIA, 2025",18(22),BHR,T20I,Bali,23 Feb 25,81.8,1,1
"BAHRAIN TOUR OF INDONESIA, 2025",56*(54),BHR,T20I,Bali,22 Feb 25,103.7,4,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1(4),JPN,T20I,Incheon,05 Oct 24,25,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1(2),PHI,T20I,Incheon,04 Oct 24,50,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",15(18),SKR,T20I,Incheon,02 Oct 24,83.3,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",16(14),JPN,T20I,Incheon,01 Oct 24,114.2,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0(1),PHI,T20I,Incheon,29 Sep 24,0,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",18*(22),SKR,T20I,Incheon,28 Sep 24,81.8,0,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",13(19),JPN,T20I,Incheon,25 Sep 24,68.4,0,0
THAILAND TOUR OF INDONESIA 2024,5(14),THAI,T20I,Bali,06 May 24,35.7,0,0
THAILAND TOUR OF INDONESIA 2024,25(18),THAI,T20I,Bali,05 May 24,138.8,4,0
THAILAND TOUR OF INDONESIA 2024,4(7),THAI,T20I,Bali,04 May 24,57.1,0,0
