Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-17,WSM,T20I,"Sano, Kanto",09 May 26,17,1,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-19,PHI,T20I,"Sano, Kanto",08 May 26,4.7,4,0
"SWEDEN TOUR OF INDONESIA, 2026",1-33,SWE,T20I,Bali,13 Apr 26,8.2,4,0
"SWEDEN TOUR OF INDONESIA, 2026",3-22,SWE,T20I,Bali,13 Apr 26,5.5,4,1
"SWEDEN TOUR OF INDONESIA, 2026",0-30,SWE,T20I,Bali,11 Apr 26,7.5,4,0
"SWEDEN TOUR OF INDONESIA, 2026",3-16,SWE,T20I,Bali,11 Apr 26,4,4,0
"SWEDEN TOUR OF INDONESIA, 2026",2-24,SWE,T20I,Bali,09 Apr 26,6,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-15,CBD,T20I,Bali,15 Jun 25,15,1,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-17,CBD,T20I,Bali,15 Jun 25,8.5,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",1-34,CBD,T20I,Bali,14 Jun 25,8.5,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",2-18,CBD,T20I,Bali,14 Jun 25,5.4,3.3,0
"BAHRAIN TOUR OF INDONESIA, 2025",0-24,BHR,T20I,Bali,24 Feb 25,8,3,0
"BAHRAIN TOUR OF INDONESIA, 2025",2-46,BHR,T20I,Bali,23 Feb 25,11.5,4,0
"BAHRAIN TOUR OF INDONESIA, 2025",0-18,BHR,T20I,Bali,22 Feb 25,6,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1-23,JPN,T20I,Incheon,05 Oct 24,5.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3-13,PHI,T20I,Incheon,04 Oct 24,3.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2-18,SKR,T20I,Incheon,02 Oct 24,4.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-23,JPN,T20I,Incheon,01 Oct 24,11.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-18,PHI,T20I,Incheon,29 Sep 24,6,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-17,SKR,T20I,Incheon,28 Sep 24,4.2,4,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",0-15,JPN,T20I,Incheon,25 Sep 24,5,3,0
THAILAND TOUR OF INDONESIA 2024,0-30,THAI,T20I,Bali,06 May 24,9.3,3.2,0
THAILAND TOUR OF INDONESIA 2024,0-23,THAI,T20I,Bali,05 May 24,5.7,4,0
THAILAND TOUR OF INDONESIA 2024,4-12,THAI,T20I,Bali,04 May 24,3,4,0
