Stat,Test,ODI,T20,IPL
Matches,0,0,11,0
Innings,0,0,9,0
Balls,0,0,127,0
Runs,0,0,193,0
Maidens,0,0,0,0
Wickets,0,0,10,0
Avg,0.0,0.0,19.3,0.0
Eco,0,0,9.12,0
SR,0.0,0.0,12.7,0.0
BBI,-/-,-/-,4/26,-/-
BBM,-/-,-/-,4/26,-/-
