Stat,Test,ODI,T20,IPL
Matches,0,0,18,0
Innings,0,0,16,0
Runs,0,0,273,0
Balls,0,0,239,0
Highest,0,0,57,0
Average,0,0,19.5,0
SR,0,0,114.23,0
Not Out,0,0,2,0
Fours,0,0,28,0
Sixes,0,0,11,0
Ducks,0,0,2,0
