bowler,overs,maidens,runs,wickets,economy
Ajit Chandila,3,0,13,2,4.33
James Faulkner,4,0,20,5,5.0
Shane Watson,2,0,16,0,8.0
Kevon Cooper,4,0,42,1,10.5
Siddharth Trivedi,3,0,26,0,8.67
Stuart Binny,4,0,25,1,6.25
