batter,runs,balls,fours,sixes,strike_rate,dismissal
David Warner,2,3,0,0,66.67,c Rahul b Shami
Wriddhiman Saha,31,37,1,0,83.78,run out (Arshdeep Singh/Ravi Bishnoi)
Kane Williamson,1,6,0,0,16.67,b Shami
Manish Pandey,13,23,1,0,56.52,b Ravi Bishnoi
Kedar Jadhav,12,12,0,0,100.0,b Ravi Bishnoi
Abdul Samad,1,2,0,0,50.0,c Gayle b Ravi Bishnoi
Jason Holder,47,29,0,5,162.07,not out
Rashid Khan,3,4,0,0,75.0,c and b Arshdeep Singh
Bhuvneshwar Kumar,3,4,0,0,75.0,not out
