over,runs,wickets
1,7,0
2,1,0
3,5,0
4,5,0
5,8,0
6,4,0
7,10,0
8,5,0
9,8,0
10,12,0
11,8,0
12,2,0
13,6,0
14,7,0
15,10,0
16,3,0
17,6,0
18,14,0
19,9,0
20,16,0
