bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,3.0,0,28,0,9.3
Matt Henry,4.0,0,54,2,13.5
Anshul Kamboj,3.4,0,43,2,11.7
Noor Ahmad,4.0,0,38,0,9.5
Rahul Chahar,4.0,0,46,0,11.5
