Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",1-16,Malta,T20I,Marsa,08 May 26,5.3,3,0
"GIBRALTAR TOUR OF MALTA, 2026",1-31,Malta,T20I,Marsa,08 May 26,7.7,4,0
"GIBRALTAR TOUR OF MALTA, 2026",4-41,Malta,T20I,Marsa,07 May 26,10.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER B, 2024",0-13,NOR,T20I,Krefeld,13 Jul 24,13,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER B, 2024",0-16,SWE,T20I,Krefeld,11 Jul 24,8,2,0
CONTINENTAL CUP 2024,0-20,HUN,T20I,Ilfov County,26 May 24,20,1,0
CONTINENTAL CUP 2024,1-17,HUN,T20I,Ilfov County,24 May 24,5,3.4,0
ESTONIA TOUR OF GIBRALTAR 2023,0-36,EST,T20I,Gibraltar,30 Sep 23,18,2,0
GIBRALTAR T20I TRI-SERIES 2023,0-6,PORT,T20I,Gibraltar,04 May 23,30,0.2,0
"GIBRALTAR TOUR OF PORTUGAL, 2023",2-26,PORT,T20I,Albergaria,11 Apr 23,8.6,3,0
"GIBRALTAR TOUR OF PORTUGAL, 2023",2-12,PORT,T20I,Albergaria,11 Apr 23,4,3,0
"GIBRALTAR TOUR OF PORTUGAL, 2023",2-23,PORT,T20I,Albergaria,10 Apr 23,5.7,4,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,1-40,Malta,T20I,Brussels,03 Jul 22,17.3,2.3,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,4-25,HUN,T20I,Brussels,01 Jul 22,6.2,4,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,0-42,DEN,T20I,Brussels,29 Jun 22,14,3,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,1-28,BEL,T20I,Ghent,28 Jun 22,9.3,3,0
