Stat,Test,ODI,T20,IPL
Matches,0,0,36,0
Innings,0,0,16,0
Balls,0,0,261,0
Runs,0,0,392,0
Maidens,0,0,0,0
Wickets,0,0,19,0
Avg,0.0,0.0,20.63,0.0
Eco,0,0,9.01,0
SR,0.0,0.0,13.74,0.0
BBI,-/-,-/-,4/25,-/-
BBM,-/-,-/-,4/25,-/-
