Stat,Test,ODI,T20,IPL
Matches,0,0,36,0
Innings,0,0,36,0
Runs,0,0,801,0
Balls,0,0,635,0
Highest,0,0,89,0
Average,0,0,25.84,0
SR,0,0,126.15,0
Not Out,0,0,5,0
Fours,0,0,66,0
Sixes,0,0,36,0
Ducks,0,0,3,0
