bowler,overs,maidens,runs,wickets,economy
Mohsin Khan,4,1,24,3,6.0
Dushmantha Chameera,4,0,17,2,4.2
Jason Holder,1,0,8,0,8.0
Avesh Khan,3,0,26,0,8.7
Ravi Bishnoi,4,0,41,1,10.2
Krunal Pandya,4,1,11,2,2.8
