bowler,overs,maidens,runs,wickets,economy
Ajit Chandila,4.0,0,21,0,5.25
S Sreesanth,1.0,0,9,0,9.0
Shaun Tait,3.0,0,30,0,10.0
James Faulkner,4.0,0,21,1,5.25
Shane Watson,2.0,0,11,2,5.5
Siddharth Trivedi,3.5,0,26,0,7.43
