over,runs,wickets
1,2,0
2,12,0
3,12,0
4,2,0
5,9,0
6,6,0
7,13,0
8,12,0
9,10,0
10,8,0
11,13,0
12,17,0
13,12,0
14,4,0
15,17,0
16,6,0
17,2,0
18,5,0
19,14,0
20,31,0
