bowler,overs,maidens,runs,wickets,economy
Mohammed Shami,4,0,28,1,7.0
Joshua Little,4,0,45,1,11.2
Alzarri Joseph,4,0,27,2,6.8
Yash Dayal,4,0,69,0,17.2
Rashid Khan,4,0,37,3,9.2
