over,runs,wickets
1,1,0
2,3,0
3,9,0
4,3,0
5,11,0
6,15,0
7,6,0
8,16,0
9,8,0
10,9,0
11,2,0
12,25,0
13,3,0
14,4,0
15,4,0
16,8,0
17,8,0
18,9,0
19,7,0
