Stat,Test,ODI,T20,IPL
Matches,3,14,8,15
Innings,6,14,8,15
Balls,376,659,174,297
Runs,237,671,239,481
Maidens,14,3,0,0
Wickets,14,22,6,16
Avg,16.93,30.5,39.83,30.06
Eco,3.78,6.11,8.24,9.72
SR,26.86,29.95,29.0,18.56
BBI,4/33,4/46,2/21,2/21
BBM,7/83,4/46,2/21,2/21
