Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,0-10,PHIW,T20I,"Sano, Kanto",04 Jun 25,10,1,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0-19,HKC W,T20I,Mong Kok,04 Dec 24,19,1,0
