over,runs,wickets
1,8,0
2,9,0
3,7,0
4,12,0
5,9,0
6,6,0
7,6,0
8,11,0
9,13,0
10,7,0
11,14,0
12,5,0
13,9,0
14,15,0
15,8,0
16,11,0
17,20,0
18,15,0
19,4,0
20,5,0
