Stat,Test,ODI,T20,IPL
Matches,22,0,0,0
Innings,30,0,0,0
Runs,385,0,0,0
Balls,810,0,0,0
Highest,97,0,0,0
Average,15.4,0,0,0
SR,47.53,0,0,0
Not Out,5,0,0,0
Fours,42,0,0,0
Sixes,10,0,0,0
Ducks,8,0,0,0
