bowler,overs,maidens,runs,wickets,economy
Dirk Nannes,4,0,24,1,6.0
Ashish Nehra,4,0,34,2,8.5
Pradeep Sangwan,4,0,32,1,8.0
Amit Mishra,4,0,19,1,4.75
Daniel Vettori,4,0,35,1,8.75
