bowler,overs,maidens,runs,wickets,economy
Mitchell McClenaghan,4,0,30,1,7.5
Jasprit  Bumrah,4,0,34,1,8.5
Hardik Pandya,4,0,19,2,4.8
Krunal Pandya,3,0,29,1,9.7
Mayank Markande,3,0,25,1,8.3
Ben Cutting,2,0,23,0,11.5
