bowler,overs,maidens,runs,wickets,economy
Lakshmipathy Balaji,3,1,7,0,2.33
Ryan McLaren,4,0,60,2,15.0
Sunil Narine,4,0,29,0,7.25
Jacques Kallis,3,0,21,0,7.0
Iqbal Abdulla,4,0,30,1,7.5
Rajat Bhatia,2,0,22,1,11.0
