Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,2-31,DC,T20,Delhi,08 May 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,1-8,SRH,T20,Hyderabad,03 May 26,8,1,0
INDIAN PREMIER LEAGUE 2026,1-19,LSG,T20,Lucknow,26 Apr 26,9.5,2,0
INDIAN PREMIER LEAGUE 2026,0-37,GT,T20,Ahmedabad,17 Apr 26,12.3,3,0
INDIAN PREMIER LEAGUE 2026,1-21,CSK,T20,Chennai,14 Apr 26,7,3,0
INDIAN PREMIER LEAGUE 2026,2-32,LSG,T20,Kolkata,09 Apr 26,8,4,0
INDIAN PREMIER LEAGUE 2026,1-16,SRH,T20,Kolkata,02 Apr 26,8,2,0
INDIAN PREMIER LEAGUE 2026,0-15,MI,T20,Mumbai,29 Mar 26,13.6,1.1,0
INDIAN PREMIER LEAGUE 2025,1-27,DC,T20,Delhi,29 Apr 25,6.7,4,0
INDIAN PREMIER LEAGUE 2024,0-36,PBKS,T20,Kolkata,26 Apr 24,18,2,0
INDIAN PREMIER LEAGUE 2024,0-18,CSK,T20,Chennai,08 Apr 24,12.8,1.4,0
INDIAN PREMIER LEAGUE 2024,0-6,RCB,T20,Bengaluru,29 Mar 24,3,2,0
INDIAN PREMIER LEAGUE 2023,0-20,RR,T20,Kolkata,11 May 23,20,1,0
INDIAN PREMIER LEAGUE 2023,1-26,SRH,T20,Hyderabad,04 May 23,8.6,3,0
INDIAN PREMIER LEAGUE 2023,2-19,DC,T20,Delhi,20 Apr 23,4.7,4,0
INDIAN PREMIER LEAGUE 2022,0-27,LSG,T20,Pune,07 May 22,9,3,0
INDIAN PREMIER LEAGUE 2022,1-28,RR,T20,Mumbai,02 May 22,7,4,0
INDIAN PREMIER LEAGUE 2019,1-11,CSK,T20,Chennai,26 Apr 19,5.5,2,0
