Stat,Test,ODI,T20,IPL
Matches,0,0,0,21
Innings,0,0,0,12
Runs,0,0,0,65
Balls,0,0,0,52
Highest,0,0,0,29
Average,0,0,0,9.29
SR,0,0,0,125.00
Not Out,0,0,0,5
Fours,0,0,0,5
Sixes,0,0,0,2
Ducks,0,0,0,5
