Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1-11,CHNW,T20I,Mong Kok,08 May 26,2.7,4,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",2-23,MLYW,T20I,Mong Kok,07 May 26,5.7,4,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,2-17,BTNW,T20I,Gelephu,29 Jan 26,4.2,4,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,3-18,MLYW,T20I,Gelephu,26 Jan 26,4.5,4,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,1-12,BTNW,T20I,Gelephu,25 Jan 26,3,4,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,3-13,BTNW,T20I,Gelephu,22 Jan 26,3.2,4,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,1-14,MLYW,T20I,Gelephu,21 Jan 26,3.5,4,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",2-18,MLYW,T20I,Kuala Lumpur,04 Dec 25,7.5,2.4,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",1-18,MLYW,T20I,Kuala Lumpur,03 Dec 25,4.5,4,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",0-22,MLYW,T20I,Kuala Lumpur,01 Dec 25,5.5,4,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",2-20,MLYW,T20I,Kuala Lumpur,30 Nov 25,5,4,1
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0-12,MMRW,T20I,Hangzhou,25 Sep 25,3,4,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,1-14,CHNW,T20I,Hangzhou,23 Sep 25,3.5,4,1
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0-16,MGLW,T20I,Hangzhou,22 Sep 25,4,4,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,3-15,MMRW,T20I,Hangzhou,20 Sep 25,5,3,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,1-12,JPNW,T20I,"Sano, Kanto",08 Jun 25,3,4,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,2-15,JPNW,T20I,"Sano, Kanto",04 Jun 25,7.5,2,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,0-11,NEPW,T20I,Bangkok,13 May 25,5.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,0-13,KUWW,T20I,Bangkok,06 May 25,3.2,4,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,1-22,THAIW,T20I,Bangkok,04 May 25,5.5,4,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,2-15,UAEW,T20I,Bangkok,03 May 25,3.7,4,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,0-16,NEPW,T20I,Entebbe,14 Mar 25,4,4,1
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,1-14,NAMW,T20I,Entebbe,13 Mar 25,4.6,3,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,2-12,UGAW,T20I,Entebbe,12 Mar 25,3,4,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,1-17,NEPW,T20I,Entebbe,10 Mar 25,4.2,4,1
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,2-13,NAMW,T20I,Entebbe,09 Mar 25,3.2,4,0
