Stat,Test,ODI,T20,IPL
Matches,0,51,117,36
Innings,0,15,14,2
Balls,0,280,131,18
Runs,0,275,217,35
Maidens,0,0,0,0
Wickets,0,3,5,1
Avg,0.0,91.67,43.4,35.0
Eco,0,5.89,9.94,11.67
SR,0.0,93.33,26.2,18.0
BBI,-/-,1/7,2/31,1/18
BBM,-/-,1/7,2/31,1/18
