Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,83(32),LSG,T20,Mumbai,04 May 26,259.3,6,8
INDIAN PREMIER LEAGUE 2026,37(24),CSK,T20,Chennai,02 May 26,154.1,0,5
INDIAN PREMIER LEAGUE 2026,123*(55),SRH,T20,Mumbai,29 Apr 26,223.6,10,8
INDIAN PREMIER LEAGUE 2026,2(8),PBKS,T20,Mumbai,16 Apr 26,25,0,0
INDIAN PREMIER LEAGUE 2026,37(22),RCB,T20,Mumbai,12 Apr 26,168.1,3,3
INDIAN PREMIER LEAGUE 2026,8(4),RR,T20,Guwahati,07 Apr 26,200,0,1
INDIAN PREMIER LEAGUE 2026,9(11),DC,T20,Delhi,04 Apr 26,81.8,2,0
INDIAN PREMIER LEAGUE 2026,81(43),KKR,T20,Mumbai,29 Mar 26,188.3,4,8
ICC MEN'S T20 WORLD CUP 2026,0(1),NZ,T20I,Kolkata,04 Mar 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,31(22),ZIM,T20I,Delhi,01 Mar 26,140.9,0,4
ICC MEN'S T20 WORLD CUP 2026,45*(28),WI,T20I,Ahmedabad,26 Feb 26,160.7,4,2
ICC MEN'S T20 WORLD CUP 2026,7(7),IND,T20I,Ahmedabad,22 Feb 26,100,0,1
ICC MEN'S T20 WORLD CUP 2026,30(16),UAE,T20I,Delhi,18 Feb 26,187.5,3,2
ICC MEN'S T20 WORLD CUP 2026,21(11),NZ,T20I,Ahmedabad,14 Feb 26,190.9,2,1
ICC MEN'S T20 WORLD CUP 2026,61(28),AFG,T20I,Ahmedabad,11 Feb 26,217.8,5,4
ICC MEN'S T20 WORLD CUP 2026,33(21),CAN,T20I,Ahmedabad,09 Feb 26,157.1,3,1
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",15(7),WI,T20I,Johannesburg,31 Jan 26,214.2,0,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",77*(36),WI,T20I,Centurion,29 Jan 26,213.8,9,3
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",40*(32),WI,T20I,Paarl,27 Jan 26,125,1,2
"SOUTH AFRICA TOUR OF INDIA, 2025",0(4),IND,ODI,Visakhapatnam,06 Dec 25,0,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0(1),IND,ODI,Ranchi,30 Nov 25,0,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",35 & 35,IND,Test,Guwahati,22 Nov 25,42.6 & 54.6,5 & 4,0 & 0
"SOUTH AFRICA TOUR OF INDIA, 2025",23 & 11,IND,Test,Kolkata,14 Nov 25,104.5 & 47.8,4 & 1,0 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",14 & 25*,PAK,Test,Rawalpindi,20 Oct 25,53.8 & 86.2,1 & 2,0 & 1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",71 & 45,PAK,Test,Lahore,12 Oct 25,51.8 & 31,9 & 4,2 & 0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",20(10),ENG,T20I,Manchester,12 Sep 25,200,2,2
"SOUTH AFRICA TOUR OF ENGLAND, 2025",0(1),ENG,T20I,Cardiff,10 Sep 25,0,0,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1(5),ENG,ODI,Southampton,07 Sep 25,20,0,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",35(33),ENG,ODI,London,04 Sep 25,106,5,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",31*(59),ENG,ODI,Leeds,02 Sep 25,52.5,4,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",11(12),AUS,ODI,Mackay,24 Aug 25,91.6,2,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",8(17),AUS,ODI,Mackay,22 Aug 25,47,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",33(43),AUS,ODI,Cairns,19 Aug 25,76.7,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",13(13),AUS,T20I,Cairns,16 Aug 25,100,2,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",14(10),AUS,T20I,Darwin,12 Aug 25,140,1,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",71(55),AUS,T20I,Darwin,10 Aug 25,129,7,1
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,16 & 6,AUS,Test,London,11 Jun 25,69.5 & 75,3 & 1,0 & 0
INDIAN PREMIER LEAGUE 2025,27(20),PBKS,T20,Jaipur,26 May 25,135,5,0
INDIAN PREMIER LEAGUE 2025,25(18),DC,T20,Mumbai,21 May 25,138.8,0,2
INDIAN PREMIER LEAGUE 2025,2(2),GT,T20,Mumbai,06 May 25,100,0,0
INDIAN PREMIER LEAGUE 2025,61(38),RR,T20,Jaipur,01 May 25,160.5,7,3
