Stat,Test,ODI,T20,IPL
Matches,15,17,29,22
Innings,27,17,29,22
Runs,897,454,741,768
Balls,1697,527,493,456
Highest,259,103,77,123
Average,37.38,28.38,28.5,38.4
SR,52.86,86.15,150.31,168.43
Not Out,3,1,3,2
Fours,106,47,57,72
Sixes,7,6,42,50
Ducks,1,2,2,0
