Stat,Test,ODI,T20,IPL
Matches,18,57,89,2
Innings,32,41,30,0
Runs,288,134,50,0
Balls,553,270,79,0
Highest,47,17,9,0
Average,12.52,5.15,2.94,0
SR,52.08,49.63,63.30,0
Not Out,9,15,13,0
Fours,37,10,6,0
Sixes,7,3,1,0
Ducks,5,14,8,0
