bowler,overs,maidens,runs,wickets,economy
Irfan Ringku,1,0,13,0,13
Vasu Saini,1,0,9,0,9
Manmeet Koli,1,0,10,0,10
Janitha Fernando,1,0,15,1,15
Luca Petre,1,0,10,2,10
