Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0(1),VAN,T20I,Nisshin,08 May 26,0,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",2(9),CIS,T20I,Apia,24 Aug 24,22.2,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",22(25),VAN,T20I,Apia,23 Aug 24,88,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",19(27),WSM,T20I,Apia,21 Aug 24,70.3,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",28(19),CIS,T20I,Apia,20 Aug 24,147.3,4,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",8(14),VAN,T20I,Apia,19 Aug 24,57.1,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0(1),WSM,T20I,Apia,17 Aug 24,0,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",18(9),CIS,T20I,Port Vila,14 Sep 22,200,1,2
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",7(9),WSM,T20I,Port Vila,14 Sep 22,77.7,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",21(10),VAN,T20I,Port Vila,13 Sep 22,210,1,2
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",9*(6),WSM,T20I,Port Vila,11 Sep 22,150,0,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",1(5),CIS,T20I,Port Vila,09 Sep 22,20,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",8(4),VAN,T20I,Port Vila,08 Sep 22,200,0,1
