bowler,overs,maidens,runs,wickets,economy
Jasprit Bumrah,3,0,23,0,7.67
Krishmar Santokie,4,0,50,2,12.5
Pragyan Ojha,4,0,30,2,7.5
Kieron Pollard,1,0,11,0,11.0
Harbhajan Singh,4,0,13,2,3.25
Shreyas Gopal,4,0,25,2,6.25
