Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,4(5),LSG,T20,Lucknow,07 May 26,80,1,0
INDIAN PREMIER LEAGUE 2026,5(5),GT,T20,Ahmedabad,30 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2026,20(11),DC,T20,Delhi,27 Apr 26,181.8,1,2
INDIAN PREMIER LEAGUE 2026,14(10),GT,T20,Bengaluru,24 Apr 26,140,3,0
ICC MEN'S T20 WORLD CUP 2026,105(48),IND,T20I,Mumbai,05 Mar 26,218.7,8,7
ICC MEN'S T20 WORLD CUP 2026,21(16),NZ,T20I,Colombo,27 Feb 26,131.2,4,0
ICC MEN'S T20 WORLD CUP 2026,8(10),PAK,T20I,Pallekele,24 Feb 26,80,1,0
ICC MEN'S T20 WORLD CUP 2026,3(4),SL,T20I,Pallekele,22 Feb 26,75,0,0
ICC MEN'S T20 WORLD CUP 2026,23(20),ITA,T20I,Kolkata,16 Feb 26,115,2,1
ICC MEN'S T20 WORLD CUP 2026,32(28),SCO,T20I,Kolkata,14 Feb 26,114.2,2,1
ICC MEN'S T20 WORLD CUP 2026,33(23),WI,T20I,Mumbai,11 Feb 26,143.4,4,1
ICC MEN'S T20 WORLD CUP 2026,55(35),NEP,T20I,Mumbai,08 Feb 26,157.1,4,4
ENGLAND TOUR OF SRI LANKA 2026,3(7),SL,T20I,Pallekele,03 Feb 26,42.8,0,0
ENGLAND TOUR OF SRI LANKA 2026,13(11),SL,T20I,Pallekele,01 Feb 26,118.1,2,0
ENGLAND TOUR OF SRI LANKA 2026,9(11),SL,T20I,Pallekele,30 Jan 26,81.8,2,0
ENGLAND TOUR OF SRI LANKA 2026,65(72),SL,ODI,Colombo,27 Jan 26,90.2,8,0
ENGLAND TOUR OF SRI LANKA 2026,6(14),SL,ODI,Colombo,24 Jan 26,42.8,0,0
ENGLAND TOUR OF SRI LANKA 2026,15(33),SL,ODI,Colombo,22 Jan 26,45.4,1,0
"THE ASHES, 2025-26",10 & 154,AUS,Test,Sydney,04 Jan 26,43.4 & 58.1,2 & 15,0 & 0
"THE ASHES, 2025-26",1 & 40,AUS,Test,Melbourne,26 Dec 25,20 & 86.9,0 & 5,0 & 0
"ENGLAND TOUR OF NEW ZEALAND, 2025",11(16),NZ,ODI,Wellington,01 Nov 25,68.7,2,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",18(28),NZ,ODI,Hamilton,29 Oct 25,64.2,1,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",2(12),NZ,ODI,Mount Maunganui,26 Oct 25,16.6,0,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",24(12),NZ,T20I,Christchurch,20 Oct 25,200,2,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",15(13),NZ,T20I,Christchurch,18 Oct 25,115.3,1,1
"ENGLAND TOUR OF IRELAND, 2025",15(11),IRE,T20I,Dublin,21 Sep 25,136.3,3,0
"ENGLAND TOUR OF IRELAND, 2025",24(16),IRE,T20I,Dublin,17 Sep 25,150,3,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",26(14),RSA,T20I,Manchester,12 Sep 25,185.7,2,2
"SOUTH AFRICA TOUR OF ENGLAND, 2025",7(4),RSA,T20I,Cardiff,10 Sep 25,175,0,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",110(82),RSA,ODI,Southampton,07 Sep 25,134.1,13,3
"SOUTH AFRICA TOUR OF ENGLAND, 2025",58(40),RSA,ODI,London,04 Sep 25,145,5,3
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1(2),RSA,ODI,Leeds,02 Sep 25,50,0,0
"INDIA TOUR OF ENGLAND, 2025",6 & 5,IND,Test,London,31 Jul 25,42.8 & 16.1,1 & 1,0 & 0
"WEST INDIES TOUR OF ENGLAND, 2025",36*(16),WI,T20I,Southampton,10 Jun 25,225,1,4
"WEST INDIES TOUR OF ENGLAND, 2025",26(10),WI,T20I,Bristol,08 Jun 25,260,1,3
"WEST INDIES TOUR OF ENGLAND, 2025",23*(23),WI,T20I,Chester-le-Street,06 Jun 25,100,0,1
"WEST INDIES TOUR OF ENGLAND, 2025",DNB,WI,ODI,London,03 Jun 25,DNB,DNB,DNB
"WEST INDIES TOUR OF ENGLAND, 2025",17(28),WI,ODI,Cardiff,01 Jun 25,60.7,1,0
"WEST INDIES TOUR OF ENGLAND, 2025",82(53),WI,ODI,Birmingham,29 May 25,154.7,8,5
INDIAN PREMIER LEAGUE 2025,55(33),CSK,T20,Bengaluru,03 May 25,166.6,8,2
INDIAN PREMIER LEAGUE 2025,12(6),DC,T20,Delhi,27 Apr 25,200,1,1
"ENGLAND TOUR OF INDIA, 2025",51(64),IND,ODI,Nagpur,06 Feb 25,79.6,3,1
"ENGLAND TOUR OF INDIA, 2025",10(7),IND,T20I,Mumbai,02 Feb 25,142.8,0,1
