Stat,Test,ODI,T20,IPL
Matches,6,21,31,6
Innings,6,14,6,0
Balls,238,298,93,0
Runs,162,371,135,0
Maidens,2,1,0,0
Wickets,4,8,8,0
Avg,40.5,46.38,16.88,0.0
Eco,4.08,7.47,8.71,0
SR,59.5,37.25,11.63,0.0
BBI,3/72,2/33,4/11,-/-
BBM,3/72,2/33,4/11,-/-
