over,runs,wickets
1,7,0
2,12,0
3,10,0
4,5,0
5,8,0
6,9,0
7,8,0
8,16,0
9,3,0
10,7,0
11,3,0
12,7,0
13,8,0
14,7,0
15,13,0
16,13,0
17,15,0
18,14,0
19,1,0
20,6,0
