bowler,overs,maidens,runs,wickets,economy
Tilak Varma,1,0,7,0,7.0
Unadkat,4,0,32,2,8.0
M Ashwin,4,0,33,1,8.2
Bumrah,4,0,24,0,6.0
Tymal Mills,3,0,54,0,18.0
Fabian Allen,4,0,46,1,11.5
