bowler,overs,maidens,runs,wickets,economy
Lakshmipathy Balaji,4,0,20,1,5.0
Shakib Al Hasan,4,0,18,2,4.5
Iqbal Abdulla,3,0,20,1,6.67
Sunil Narine,4,0,15,1,3.75
Yusuf Pathan,2,0,12,2,6.0
Rajat Bhatia,3,0,14,1,4.67
