Stat,Test,ODI,T20,IPL
Matches,0,0,13,0
Innings,0,0,7,0
Balls,0,0,102,0
Runs,0,0,161,0
Maidens,0,0,0,0
Wickets,0,0,3,0
Avg,0.0,0.0,53.67,0.0
Eco,0,0,9.47,0
SR,0.0,0.0,34.0,0.0
BBI,-/-,-/-,2/31,-/-
BBM,-/-,-/-,2/31,-/-
