bowler,overs,maidens,runs,wickets,economy
Unadkat,4,1,28,2,7.0
Stokes,4,0,24,1,6.0
Washington Sundar,2,0,18,2,9.0
SN Thakur,3,0,21,0,7.0
Tahir,4,0,36,1,9.0
Christian,3,0,23,1,7.7
