over,runs,wickets
1,5,0
2,10,0
3,15,0
4,11,0
5,11,0
6,7,0
7,10,0
8,5,0
9,7,0
10,7,0
11,9,0
12,5,0
13,3,0
14,9,0
15,13,0
16,4,0
17,10,0
18,10,0
19,16,0
20,20,0
