Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2-17,IDN,T20I,"Sano, Kanto",08 May 26,4.2,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-36,THAI,T20I,Bangkok,13 Dec 25,9,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,3-22,IDN,T20I,Bangkok,11 Dec 25,5.5,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-24,SIN,T20I,Bangkok,10 Dec 25,6,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-23,MLY,T20I,Bangkok,09 Dec 25,7.6,3,0
INDONESIA T20I TRI-SERIES 2025,1-21,IDN,T20I,Bali,13 Jul 25,5.2,4,0
INDONESIA T20I TRI-SERIES 2025,1-19,SKR,T20I,Bali,12 Jul 25,6.3,3,0
INDONESIA T20I TRI-SERIES 2025,0-29,IDN,T20I,Bali,10 Jul 25,9.6,3,0
INDONESIA T20I TRI-SERIES 2025,1-28,SKR,T20I,Bali,09 Jul 25,7,4,0
INDONESIA T20I TRI-SERIES 2025,3-13,SKR,T20I,Bali,07 Jul 25,3.2,4,1
INDONESIA T20I TRI-SERIES 2025,2-40,IDN,T20I,Bali,07 Jul 25,10,4,0
INDONESIA T20I TRI-SERIES 2025,0-18,IDN,T20I,Bali,06 Jul 25,6,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-9,IDN,T20I,Incheon,04 Oct 24,4.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-34,JPN,T20I,Incheon,02 Oct 24,8.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1-30,SKR,T20I,Incheon,01 Oct 24,7.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2-9,IDN,T20I,Incheon,29 Sep 24,3,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",4-22,JPN,T20I,Incheon,28 Sep 24,5.5,4,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",1-13,JPN,T20I,Incheon,26 Sep 24,4.3,3,0
