batter,runs,balls,fours,sixes,strike_rate,dismissal
Wriddhiman Saha,13,11,1,0,118.18,c Ashutosh Sharma b Arshdeep Singh
Shubman Gill,35,29,5,0,120.69,c Rabada b Livingstone
Sai Sudharsan,31,34,3,0,91.18,b Sam Curran
David Miller,4,6,0,0,66.67,b Livingstone
Azmatullah Omarzai,13,10,0,1,130.0,c Jitesh Sharma b Harshal Patel
Rahul Tewatia,36,18,7,0,200.0,not out
Shahrukh Khan,8,4,0,1,200.0,b Harshal Patel
Rashid Khan,3,3,0,0,100.0,c Rossouw b Harshal Patel
