bowler,overs,maidens,runs,wickets,economy
Kagiso Rabada,4.0,0,40,0,10.0
Arshdeep Singh,2.1,0,17,1,7.8
Harshal Patel,3.0,0,15,3,5.0
Sam Curran,2.0,0,18,1,9.0
Harpreet Brar,4.0,0,35,0,8.8
Liam Livingstone,4.0,0,19,2,4.8
