bowler,overs,maidens,runs,wickets,economy
Arshdeep Singh,4,0,43,1,10.8
Marco Jansen,4,0,61,0,15.2
Lockie Ferguson,4,0,41,1,10.2
Yuzvendra Chahal,4,0,32,1,8.0
Vijaykumar Vyshak,4,0,54,1,13.5
