Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"ESTONIA TOUR OF MALTA, 2025",1-36,EST,T20I,Marsa,07 May 25,12,3,0
"MALTA T20I TRI-SERIES, 2025",0-6,AUT,T20I,Marsa,05 Feb 25,60,0.1,0
"MALTA T20I TRI-SERIES, 2025",0-20,HUN,T20I,Marsa,04 Feb 25,20,1,0
"MALTA T20I TRI-SERIES, 2025",1-8,HUN,T20I,Marsa,03 Feb 25,8,1,0
"MALTA T20I TRI-SERIES, 2025",0-25,AUT,T20I,Marsa,03 Feb 25,6.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",1-27,CYP,T20I,Port Soif,28 Aug 24,6.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",1-23,EST,T20I,Port Soif,27 Aug 24,5.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",1-24,BGR,T20I,Castel,25 Aug 24,6,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",0-31,FIN,T20I,Port Soif,21 Aug 24,10.3,3,0
MDINA CUP 2024,0-11,FRA,T20I,Dreux,09 May 24,5.5,2,0
MDINA CUP 2024,0-25,FRA,T20I,Dreux,09 May 24,8.3,3,0
