Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"GIBRALTAR TOUR OF MALTA, 2026",68*(44),GIB,T20I,Marsa,08 May 26,154.5,3,6
"GIBRALTAR TOUR OF MALTA, 2026",18*(14),GIB,T20I,Marsa,08 May 26,128.5,3,0
"GIBRALTAR TOUR OF MALTA, 2026",6(6),GIB,T20I,Marsa,07 May 26,100,1,0
"GIBRALTAR TOUR OF MALTA, 2026",39(23),GIB,T20I,Marsa,07 May 26,169.5,2,3
"CONTINENTAL CUP, 2025",7(13),AUT,T20I,Ilfov County,29 Jun 25,53.8,0,0
"CONTINENTAL CUP, 2025",2(7),ROM,T20I,Ilfov County,28 Jun 25,28.5,0,0
"CONTINENTAL CUP, 2025",5*(5),FRA,T20I,Ilfov County,26 Jun 25,100,1,0
"CONTINENTAL CUP, 2025",2(5),BEL,T20I,Ilfov County,26 Jun 25,40,0,0
"ESTONIA TOUR OF MALTA, 2025",9(10),EST,T20I,Marsa,07 May 25,90,1,0
"ESTONIA TOUR OF MALTA, 2025",12(5),EST,T20I,Marsa,06 May 25,240,1,1
"ESTONIA TOUR OF MALTA, 2025",40(30),EST,T20I,Marsa,06 May 25,133.3,4,1
"MALTA T20I TRI-SERIES, 2025",4*(6),AUT,T20I,Marsa,05 Feb 25,66.6,0,0
"MALTA T20I TRI-SERIES, 2025",2(2),HUN,T20I,Marsa,04 Feb 25,100,0,0
"MALTA T20I TRI-SERIES, 2025",4(8),AUT,T20I,Marsa,03 Feb 25,50,0,0
"MALTA T20I TRI-SERIES, 2025",1*(4),HUN,T20I,Marsa,03 Feb 25,25,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",12(17),CYP,T20I,Port Soif,28 Aug 24,70.5,0,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",9(13),EST,T20I,Port Soif,27 Aug 24,69.2,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",50*(28),BGR,T20I,Castel,25 Aug 24,178.5,6,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",16(16),GGY,T20I,Port Soif,22 Aug 24,100,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",46(32),FIN,T20I,Port Soif,21 Aug 24,143.7,3,2
MDINA CUP 2024,0(2),BEL,T20I,Dreux,11 May 24,0,0,0
MDINA CUP 2024,19(19),BEL,T20I,Dreux,10 May 24,100,1,0
MDINA CUP 2024,5(5),FRA,T20I,Dreux,09 May 24,100,1,0
MDINA CUP 2024,8(15),FRA,T20I,Dreux,09 May 24,53.3,0,0
CONTINENTAL CUP 2023,15(17),ROM,T20I,Ilfov County,20 Aug 23,88.2,1,1
CONTINENTAL CUP 2023,9(7),ROM,T20I,Ilfov County,19 Aug 23,128.5,0,1
CONTINENTAL CUP 2023,1(3),ROM,T20I,Ilfov County,19 Aug 23,33.3,0,0
CONTINENTAL CUP 2023,26*(22),ROM,T20I,Ilfov County,18 Aug 23,118.1,3,0
VALLETTA CUP 2023,29(24),SUI,T20I,Marsa,16 Jul 23,120.8,3,2
VALLETTA CUP 2023,0*(7),FRA,T20I,Marsa,16 Jul 23,0,0,0
VALLETTA CUP 2023,58(37),SUI,T20I,Marsa,15 Jul 23,156.7,3,5
MDINA CUP 2023,9(15),LUX,T20I,Marsa,12 Jul 23,60,1,0
MDINA CUP 2023,9(4),LUX,T20I,Marsa,11 Jul 23,225,0,1
MDINA CUP 2023,21(12),FRA,T20I,Marsa,10 Jul 23,175,0,3
MDINA CUP 2023,12(23),FRA,T20I,Marsa,10 Jul 23,52.1,2,0
GIBRALTAR T20I TRI-SERIES 2023,0(4),GIB,T20I,Gibraltar,07 May 23,0,0,0
GIBRALTAR T20I TRI-SERIES 2023,65*(51),PORT,T20I,Gibraltar,06 May 23,127.4,6,3
GIBRALTAR T20I TRI-SERIES 2023,7(6),GIB,T20I,Gibraltar,05 May 23,116.6,0,1
GIBRALTAR T20I TRI-SERIES 2023,2(5),PORT,T20I,Gibraltar,04 May 23,40,0,0
