bowler,overs,maidens,runs,wickets,economy
Boult,4,0,40,1,10.0
Chawla,4,0,33,1,8.2
Narine,4,0,33,0,8.2
C Woakes,3,0,35,0,11.7
Kuldeep Yadav,4,0,25,2,6.2
Y Pathan,1,0,15,0,15.0
