over,runs,wickets
1,8,0
2,8,0
3,6,0
4,7,0
5,11,0
6,12,0
7,12,0
8,8,0
9,4,0
10,15,0
11,4,0
12,7,0
13,7,0
14,7,0
15,9,0
16,5,0
17,11,0
18,12,0
19,16,0
20,14,0
