bowler,overs,maidens,runs,wickets,economy
Krishnappa Gowtham,2,0,32,0,16.0
Ben Stokes,4,1,15,3,3.8
Jofra Archer,4,0,43,0,10.8
Ish Sodhi,4,0,21,1,5.2
Jaydev Unadkat,3,0,23,0,7.7
Anureet Singh,1,0,10,0,10.0
