bowler,overs,maidens,runs,wickets,economy
Mohammed Siraj,4,0,25,1,6.2
Kagiso Rabada,4,0,33,3,8.2
Ashok Sharma,3,0,38,0,12.7
Rashid Khan,4,0,31,0,7.8
Prasidh Krishna,4,0,54,1,13.5
Washington Sundar,1,0,13,0,13.0
