Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Kolkata,02 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,6*(5),RCB,T20,Bengaluru,28 Mar 26,120,0,0
"ENGLAND TOUR OF NETHERLANDS, 2022",DNB,NED,ODI,Amstelveen,22 Jun 22,DNB,DNB,DNB
