Stat,Test,ODI,T20,IPL
Matches,0,1,0,2
Innings,0,0,0,1
Runs,0,0,0,6
Balls,0,0,0,5
Highest,0,0,0,6
Average,0,0,0,0
SR,0,0,0,120.00
Not Out,0,0,0,1
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
