bowler,overs,maidens,runs,wickets,economy
Shami,4,0,19,2,4.8
Hardik Pandya,2,0,8,0,4.0
Yash Dayal,3,0,27,0,9.0
Rashid Khan,4,0,31,1,7.8
Alzarri Joseph,3,0,15,1,5.0
Sai Kishore,4,0,31,1,7.8
