bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4,0,17,2,4.25
Jean-Paul Duminy,4,0,15,1,3.75
Nathan Coulter-Nile,4,0,20,4,5.0
Amit Mishra,2,0,10,1,5.0
Angelo Mathews,3,0,19,0,6.33
Imran Tahir,3,0,36,0,12.0
