Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2023,0-40,GT,T20,Ahmedabad,09 Apr 23,13.3,3,0
INDIAN PREMIER LEAGUE 2023,1-15,RCB,T20,Kolkata,06 Apr 23,7.5,2,0
INDIAN PREMIER LEAGUE 2023,0-43,PBKS,T20,Mohali,01 Apr 23,10.7,4,0
"AUSTRALIA TOUR OF INDIA, 2023",0-12,AUS,ODI,Mumbai,17 Mar 23,6,2,0
"NEW ZEALAND TOUR OF INDIA, 2023",3-45,NZ,ODI,Indore,24 Jan 23,7.5,6,0
"NEW ZEALAND TOUR OF INDIA, 2023",1-26,NZ,ODI,Raipur,21 Jan 23,4.3,6,1
"NEW ZEALAND TOUR OF INDIA, 2023",2-54,NZ,ODI,Hyderabad,18 Jan 23,7.5,7.2,0
"INDIA TOUR OF BANGLADESH, 2022",3-30,BAN,ODI,Chattogram,10 Dec 22,6,5,0
"INDIA TOUR OF BANGLADESH, 2022",0-47,BAN,ODI,Dhaka,07 Dec 22,4.7,10,1
"INDIA TOUR OF BANGLADESH, 2022",1-21,BAN,ODI,Dhaka,04 Dec 22,2.3,9,1
"INDIA TOUR OF NEW ZEALAND, 2022",1-63,NZ,ODI,Auckland,25 Nov 22,7,9,1
"SOUTH AFRICA TOUR OF INDIA, 2022",0-8,RSA,ODI,Delhi,11 Oct 22,4,2,0
"SOUTH AFRICA TOUR OF INDIA, 2022",1-36,RSA,ODI,Ranchi,09 Oct 22,7.2,5,0
"SOUTH AFRICA TOUR OF INDIA, 2022",2-35,RSA,ODI,Lucknow,06 Oct 22,4.3,8,1
"INDIA TOUR OF ZIMBABWE, 2022",1-55,ZIM,ODI,Harare,22 Aug 22,6.1,9,0
"INDIA TOUR OF ZIMBABWE, 2022",3-38,ZIM,ODI,Harare,20 Aug 22,5.4,7,0
"INDIA TOUR OF WEST INDIES, 2022",2-17,WI,ODI,"Port of Spain, Trinidad",27 Jul 22,3.4,5,0
"INDIA TOUR OF WEST INDIES, 2022",3-54,WI,ODI,"Port of Spain, Trinidad",24 Jul 22,7.7,7,0
"INDIA TOUR OF WEST INDIES, 2022",2-54,WI,ODI,"Port of Spain, Trinidad",22 Jul 22,6.7,8,0
"INDIA TOUR OF ENGLAND, 2022",1-48 & 0-65,ENG,Test,Birmingham,01 Jul 22,6.8 & 5.9,7 & 11,0 & 0
INDIAN PREMIER LEAGUE 2022,2-32,MI,T20,Mumbai,21 May 22,10.6,3,0
INDIAN PREMIER LEAGUE 2022,4-36,PBKS,T20,Navi Mumbai,16 May 22,9,4,0
INDIAN PREMIER LEAGUE 2022,0-27,RR,T20,Navi Mumbai,11 May 22,6.7,4,0
INDIAN PREMIER LEAGUE 2022,0-38,CSK,T20,Navi Mumbai,08 May 22,12.6,3,0
INDIAN PREMIER LEAGUE 2022,2-44,SRH,T20,Mumbai,05 May 22,11,4,0
INDIAN PREMIER LEAGUE 2022,3-40,LSG,T20,Mumbai,01 May 22,10,4,0
INDIAN PREMIER LEAGUE 2022,0-32,KKR,T20,Mumbai,28 Apr 22,10.6,3,0
INDIAN PREMIER LEAGUE 2022,0-29,RR,T20,Mumbai,22 Apr 22,9.6,3,1
INDIAN PREMIER LEAGUE 2022,0-20,PBKS,T20,Mumbai,20 Apr 22,10,2,0
INDIAN PREMIER LEAGUE 2022,1-27,RCB,T20,Mumbai,16 Apr 22,6.7,4,0
INDIAN PREMIER LEAGUE 2022,2-30,KKR,T20,Mumbai,10 Apr 22,12.5,2.4,0
