bowler,overs,maidens,runs,wickets,economy
Amjad Sher,4,0,25,3,6.2
Hammadullah Shinwari,4,0,14,2,3.5
Junaid Khan,3,0,21,1,7.0
Faraaz Mehti Abbas,4,0,16,1,4.0
Nicholas Salonen,2,0,16,0,8.0
Piumal Karunarathna,3,0,12,0,4.0
