over,runs,wickets
1,14,0
2,4,0
3,4,0
4,6,0
5,5,0
6,5,0
7,2,0
8,1,0
9,4,0
10,1,0
11,7,0
12,8,0
13,7,0
14,10,0
15,6,0
16,6,0
17,4,0
18,4,0
19,4,0
20,10,0
