Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"INDIA TOUR OF SRI LANKA, 2024",0-11,SL,ODI,Colombo,04 Aug 24,5.5,2,0
ICC CRICKET WORLD CUP 2023,1-7,NED,ODI,Bengaluru,12 Nov 23,14,0.5,0
INDIAN PREMIER LEAGUE 2021,0-4,KKR,T20,Abu Dhabi,23 Sep 21,40,0.1,0
INDIAN PREMIER LEAGUE 2021,0-9,KKR,T20,Chennai,13 Apr 21,9,1,0
"ENGLAND TOUR OF INDIA, 2021",0-7 & DNB,ENG,Test,Chennai,05 Feb 21,3.5 & DNB,2 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",0-1 & DNB,AUS,Test,Brisbane,15 Jan 21,10 & DNB,0.1 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF INDIA, 2019",0-0 & 0-4,RSA,Test,Pune,10 Oct 19,0 & 2,1 & 2,1 & 0
"SOUTH AFRICA TOUR OF INDIA, 2019",0-7 & 0-3,RSA,Test,Visakhapatnam,02 Oct 19,3.5 & 3,2 & 1,1 & 0
"NEW ZEALAND TOUR OF INDIA, 2016",0-5 & DNB,NZ,Test,Kanpur,22 Sep 16,5 & DNB,1 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2016",0-11,AUS,ODI,Perth,12 Jan 16,11,1,0
ICC CRICKET WORLD CUP 2015,0-21,IRE,ODI,Hamilton,10 Mar 15,7,3,0
"INDIA TOUR OF AUSTRALIA, 2014-15",0-10 & DNB,AUS,Test,Brisbane,17 Dec 14,5 & DNB,2 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2014-15",DNB & 1-35,AUS,Test,Adelaide,09 Dec 14,DNB & 2.9,DNB & 12,DNB & 2
INDIA TOUR OF ENGLAND 2014,1-26 & 0-32,ENG,Test,Southampton,27 Jul 14,2.8 & 6.4,9 & 5,0 & 0
INDIAN PREMIER LEAGUE 2014,0-6,RCB,T20,Mumbai,06 May 14,6,1,0
INDIAN PREMIER LEAGUE 2014,1-20,DC,T20,Sharjah,27 Apr 14,10,2,0
"ASIA CUP, 2014",0-29,SL,ODI,Fatullah,28 Feb 14,5.8,5,0
INDIA TOUR OF NEW ZEALAND 2014,DNB & 0-40,NZ,Test,Wellington,14 Feb 14,DNB & 3.6,DNB & 11,DNB & 0
INDIA TOUR OF NEW ZEALAND 2014,0-12 & 0-3,NZ,Test,Auckland,06 Feb 14,4 & 3,3 & 1,0 & 0
INDIA IN SOUTH AFRICA 2013,0-29 & 0-10,RSA,Test,Durban,26 Dec 13,2.6 & 25,11 & 0.4,1 & 0
WEST INDIES IN INDIA 2013,0-4,WI,ODI,Kochi,21 Nov 13,2,2,0
INDIAN PREMIER LEAGUE 2013,0-1,PBKS,T20,Dharamsala,18 May 13,5,0.2,0
INDIAN PREMIER LEAGUE 2013,0-5,SRH,T20,Hyderabad,01 May 13,5,1,0
ICC WORLD T20 2012,0-13,RSA,T20I,Colombo,02 Oct 12,13,1,0
ICC WORLD T20 2012,0-12,AUS,T20I,Colombo,28 Sep 12,12,1,0
ICC WORLD T20 2012,0-10,AFG,T20I,Colombo,19 Sep 12,10,1,0
"INDIA TOUR OF SRI LANKA, 2012",0-9,SL,T20I,Pallekele,07 Aug 12,9,1,0
"INDIA TOUR OF SRI LANKA, 2012",0-23,SL,ODI,Pallekele,04 Aug 12,3.8,6,0
"INDIA TOUR OF SRI LANKA, 2012",0-6,SL,ODI,Colombo,31 Jul 12,3,2,0
"INDIA TOUR OF SRI LANKA, 2012",0-4,SL,ODI,Colombo,28 Jul 12,4,1,0
INDIAN PREMIER LEAGUE 2012,0-16,RCB,T20,Mumbai,09 May 12,16,1,0
"INDIA IN SOUTH AFRICA ONE-OFF T20I, 2012",0-14,RSA,T20I,Johannesburg,30 Mar 12,14,1,0
"ASIA CUP, 2012",0-19,PAK,ODI,Dhaka,18 Mar 12,6.3,3,0
"ASIA CUP, 2012",0-13,BAN,ODI,Dhaka,16 Mar 12,6.5,2,0
"ASIA CUP, 2012",0-14,SL,ODI,Dhaka,13 Mar 12,4.6,3,0
