bowler,overs,maidens,runs,wickets,economy
Daren Sammy,3.0,0,31,0,10.33
Ishant Sharma,4.0,0,34,1,8.5
Dale Steyn,4.0,0,45,1,11.25
Karn Sharma,4.0,1,8,0,2.0
Amit Mishra,4.0,0,26,3,6.5
Ashish Reddy,0.4,0,15,0,37.5
