bowler,overs,maidens,runs,wickets,economy
Albie Morkel,4,0,24,2,6.0
Doug Bollinger,4,0,28,0,7.0
Ravichandran Ashwin,4,0,36,1,9.0
Shadab Jakati,4,0,22,2,5.5
Suraj Randiv,4,0,32,1,8.0
